mint_address,meta_address,meta_name,meta_uri,inmate_number,image_uri,genesis_order
HMoeR1yiqG2LFs35Q9TBXyVQFRfDzmyxt9fDwEQidLus,HgPBXfizq6PDpCn4AJUZhtRTNB3LLQLTbYcGhGDBRzGa,"Degen Ape #6388",https://arweave.net/zlCOEjKP1uGZtWARzlcN_NM5WuBgqNaYWCOupAHrpQI,6388,https://arweave.net/85OsOvaH7Yq5iZXBK7IS-baDvbsaXzQWd9DvwClSXYU,602
E3GKk4UM9PivUX75ECUqPgKNdBQsAZKE2ZyC3Eqj6Xdi,2XyVxXHZ1yw7AugB5iau1b2jg9Hr1wmCfYdLh4Vk3cqY,"Degen Ape #8156",https://arweave.net/D5lLVIOnzVk6hdjBPXDQXwHBqPjuZ8vqrkteeC4oXgQ,8156,https://arweave.net/yDq5ppE5un_aNNZmbOQsCrGAn4yGsmLVAze4Rit2qNg,603
8u76WiZ79TJcfoVsyS21fWzzKW524XsdCR39ubdiQnaV,DiS6BPxazMVRdpLh3HUFNUyikKUaMwaeE7d8udRhuqv5,"Degen Ape #6166",https://arweave.net/KB_Hbs32ZnhK9F81xyXGnK7EiF-Fpo9KtJKbFay3ih4,6166,https://arweave.net/WslUZLcSRMfgOt8uIin4I3zvfZnL9qR5khVcYPFhX6E,604
6wBSfUVEGkuAnVs2sV8t5wziWnNGvvRs6cmJ16EtCsp7,AKqE6PmmGwoCSBa68Jav4a6udp8oV6kbrbvPMZUtrew3,"Degen Ape #512",https://arweave.net/zIXCCHvV6n48QYgTTZh7konllt7ap0KyHyQsaKa3YW8,512,https://arweave.net/RO0IWC0T4egQtpSs8dRMWHh5mykarx5WeqR2jwf3hpE,605
EfEyvu51DiDF44kfX8oA1sWSALiFaq4J3f6GUepdVdE3,ETBo5qqBbCtFYPkmBkGRWZuzZyDD8MVeLqhwdetyRFZo,"Degen Ape #6749",https://arweave.net/S2gkVcpDr0ed3HxJi_O7yPd7v9z25Qu9S-mHDDHvq-E,6749,https://arweave.net/Tp8WV1RdD6vvjNy2geoJixWyCZC3vRzhKBcFcc54Zy8,606
3yZmJS1eS7aonN3TTgFwDTzDBv9ooEP3KkUjdnSWkRMN,6uwct9MG6uzSpYa3ipBkhaxGicZJKmFHZYRaCvuo2Kk3,"Degen Ape #9618",https://arweave.net/xzrui_tS7Iv8sfqeQ9rVCMdztDlrLI_oXXGfavtSuKU,9618,https://arweave.net/fKsY5TXdNb4Py0ZD6p4UvI3VNDeI7KyCr0crtnJMKIM,607
CZ4BTBFi5REfm2b7TWr9xa4hD12Y2J3ZTk9STFcA2NYU,CJZDMBEVrHscweDktZmz1Zd6iUYavZpewNukrz5s8iAg,"Degen Ape #4456",https://arweave.net/MFfb6gKt5FCL0em9HeZixCOx1CR35jji1Qw4zPpd9IU,4456,https://arweave.net/o9raw44Z1DPN_-gny6kFVCQ7JAfAawdAyyynvb23JOE,608
BH44iY6y1aMAb436ERU2VtoBrquXmSi9GfFRrMpAuz4R,9vR3tzJ7Gw7EKaNMS4moC6X7fwtwHoTaksJy9qFK7d1k,"Degen Ape #8272",https://arweave.net/XlqG86aio-8xJuiCC00uqU3x-xgwp2IaNvLm452Am3k,8272,https://arweave.net/F8iQHRQ6niSjJX8FXaEzWIiZDFKQZK7dsNYYJEq1ZiE,609
KYhQRkYX4pdEd3zfDUinNDdunRQKX2DRdJYtQxRH8Z3,Fp5F5XZ6p8beoC6qVgN9v2EE9n6kHM4AZh6ASCNZe4PM,"Degen Ape #8248",https://arweave.net/UfS0S4Jr_uXQCIeoTDyZFMvMVScLrquluOlgeJC4e-8,8248,https://arweave.net/fPtwe107QwG5eyoIprjRlTKukI7BbMr4p_9jvndE6AI,610
Fq4QzSBfozcFkmGEcceQnErdZK23DBzWsdmV8c8ZVWou,EXf3WzJfmaKLJVfpaA14DQM83GDSCDZbaSonRyjTLhXy,"Degen Ape #8671",https://arweave.net/BFQ_pwcUbKZiOnYYR0o04QwU05_MV0mjYGY6E8motc0,8671,https://arweave.net/rvKf3mdaF-w5B78LFuwaQ_ph6wPGIMC4tqNPqIlifoc,611
CBESEdWn25VsA5V15uSsjpjgz6mVvpHf225Kk7hjzUWH,B5meE2XEt2h1BcPJZEPykYyfuEnDqaxgiMpFrJkZiRgd,"Degen Ape #1345",https://arweave.net/1kLz3jOcGMNpvvZgIyIhAGDvvLKG3hKzB0bKqxHq1mM,1345,https://arweave.net/3ZEYzVfhlO5o-Ayk_hDSJvzBRKRYb1QmNDVLYRXlExk,612
DZSqCszUsRoth5qkWB8y1ARpTFpMdEaVN32mgBKjABnZ,9xjiMWkHUAA8prb7zewT68seaXGwkvu2GotbcTxEXBwo,"Degen Ape #5965",https://arweave.net/f-25CD0AoNZp9ge3Yku_xjrxh8Svs10ILcSaA33gtkk,5965,https://arweave.net/oeimAO6LPkzO7rpDm8mcwx-Q0gkz-dTlSXYzLGbkAEg,613
3jg231AxuqN7oU5UMVrafpbmaSQY3eVwuEBxnQxfBcxP,6DjKHdHi3oUt7idzL7wghbXsnfyaMJZRxPP92jQ9FdAE,"","","","",614
HhpEEqiiu9cK9NXhNRvR36W4kGrsxB2AUd16Xv54eTyt,2VMfQAVZg96JFfBPR6svY8FfckfBkMqLYTMtny2YNxFa,"Degen Ape #2153",https://arweave.net/Mz1qvrkMk00JfkeLHKPvOznAu4gkIRnMOkwn1b8wi_E,2153,https://arweave.net/ihcQTiOybRqsNjnUnrp4r1lAxe6PngCMoRq6e2SRQso,615
8ADrofWw9vVs4gBZzDExa4WnkQBVvuf9TFZkVyUT2C6F,2tAfUw4NJfahaqnYjP5f5GjA9M4LCxcijpS4DBhBvdGU,"Degen Ape #7927",https://arweave.net/bAZ8OGlNM0t_7UlDXUI4AF08Yeq4niXMpXfoxrvR62s,7927,https://arweave.net/QAJGfGwU2KEvsjHCIAv2ao4eIX4rPPohOGWQQ76OEow,616
Hv8sZCbPiwdNAnWehQFt5bvU6voWP6mjnVWj3mCNFJ5X,7mCNKgqBrsmqKS27dyoFY1XT356JyFQsQHStngjqXwpB,"Degen Ape #5152",https://arweave.net/yTGb986OiGjbKeSOzj8khdGN36cKjiRc0UsvNnobFWk,5152,https://arweave.net/Xm9rFamm-LsL373F7APXzA9o8UEa6jhoun12_SJcUYg,617
C4UxDs48ofY1jTLwCXxeboo6RdRPJPaTBixTtbntDEeL,AsmxYtqkWJffrcsdq5dEb6EKBf7BD2eR9GragdPdWRrP,"Degen Ape #88",https://arweave.net/vRKpDlyPEwt5268kIDKAv0d3IENnJDYPJBPW76JIKk4,88,https://arweave.net/59Bo7pTlpuQEbpWuQNG5hX5G0FnGZBg4LM-gWHnP8Ns,618
Q5Kb7LqScRSJHfe64apBKcQx5neDWyZyDbCnUqRsWPM,3w3ZQNTYGx2Rw3wKS61otHjtdFkJSheCzxZcqgSyymRH,"Degen Ape #7567",https://arweave.net/laXNoIQUKhyxrtv-J9vvc0kLpn2n7owINP3hXtAQFrA,7567,https://arweave.net/OQF0v67sfwni41vvW-ql43VgbVB_1Z1j9-hvwYrIy-I,619
C7QFcZxmCKG94dpP3vG5drdQ8xMdPCbQCBPhyEEyFU5L,3UrYrJuFoyfJq46jy8YwkjczqbRTPcTyMjcoLYmYKNxS,"Degen Ape #730",https://arweave.net/1Yhvv6wd8vesHKcxyf-rlb46B1jHOtwXJDcHwfTviRM,730,https://arweave.net/4QHsx3HWzQ1ZrY2RHqygC_QD5j6Lbub7vZ_uayZK7zQ,620
2f6XQrh3MLs6QUqbsmSzdkrvHV9NkEav1W1TcFVEoLv8,7S2bgUYj6fuC6KTu1pQxXo2fqiAACUoZRC1HPhU71XJ,"Degen Ape #603",https://arweave.net/7e1wb8htxgP4X5MKttXxTcb4EKcqT96ROfTAaI4SjOQ,603,https://arweave.net/nSkyROpLRTQVaVsGpxyNQWYzwQ3JXTMXE4jF7ItwhbA,621
6jhQjTg1ocgZ6ajabh4LqLH5bjDs7ThxtfbxeProdCqR,Ec9GXfCayNoqcSFFEuoe4SNFgEQ3kYA7JMXtke3XqeE,"Degen Ape #8683",https://arweave.net/bWE8pnPItvZnxMoeL9K3Ho508TdkG-6fkpS27pZxesA,8683,https://arweave.net/fBnz7XEwEo5BzMssbxcO-Jk8FzWhmDrd4KJqoIQLGe4,622
7P2hm4vVs7WwkC2Dg1DbhVsJ7cQZAkoAAGUKCohwqW7s,DYV6SbPf2qgJfj9izDNi5GWJVpYr9aqdiWhGhTvKwN7V,"Degen Ape #5579",https://arweave.net/HfLJrpNE1sjAVk_ruxkaF5RHG1TcbOSOoB-1VnBsQBw,5579,https://arweave.net/ljckW5fGAfhtw5IHh_2vZXV-vPCcWdfbyAvr9VhshNs,623
7sL4ehxzaYhFDWALyGFbDwRiY7qaJ3yfpj76gP9RsK5h,ECLebLe8ZMQPj6UgXfAgjbPL4y7WE2rTA38h9L9StUCQ,"Degen Ape #7842",https://arweave.net/PSOoqnta-vhJOX90TO7MY7VeHBKPJrYWNl_aNQJlCYI,7842,https://arweave.net/wEY1k1ImCdX-9n4VFrzBWjkuyusE_mrraiA8FPMWkkg,624
68bDmEPou3v12jnFKk5QAf8Hu5kGsUVBV9fZV61MGLcX,DPFogn9wUiQ9CRmNpnGs6vrQ4pTGsXg9tcpe6GhR245M,"Degen Ape #1160",https://arweave.net/PmuuxnIi8Ob3FW5BHMBiHC3H0L7zhX9CV3p8p1XIqXo,1160,https://arweave.net/QQpHlQ48lyNaHb498kp6v38umV0J24N0XwX_rcHfHC4,625
2LEwTbMJdKUio8jBdc1P9Yfp3Q7r5iSsTQV1RC5WmPiA,B74iusJiPUWgrGkc37fjxn9SJ2MGdsNPwN6FwYDrGt3D,"Degen Ape #9579",https://arweave.net/-FRwq6rJXlx-wj0kA286SJbE6REJOBHnD2LVmF-ctvM,9579,https://arweave.net/a4VuFGc-Px1OQIK87jS4qNCSr6lkWSmZxb1pU5NjakE,626
6rhg5jRMG6v4jcgqUSiLttJoZqXRR5G8a6PpFvjr4orD,8UNZAGwTgAHgQvS5UYB8WESeXnnqJ1yRNbLja2Nui2vq,"Degen Ape #3344",https://arweave.net/fdkaAmiTKXXc_rVBnmKgHq0JivD1XjtEcEQA0oUOcrU,3344,https://arweave.net/azN4rC2QFV587JEnWFzK8AR_VWNYX5J4mwapTXzMI-g,627
3WBNSacU6DgxkJXAuP4rLgX1MHoTrBHt9Y8CvGTspQA1,Ddvx8urmhzrYuorcWxY4CbxTLjE3vTRuDXQiqD6b8jor,"Degen Ape #765",https://arweave.net/TXeidW3iOZA_vGnaKSjfyZyfP9oYfctRKo59XVfNudY,765,https://arweave.net/Qts8tGDxG7Htg4W83wolQmsl2eCaUCEpZwq7Sx89aNk,628
7X1PPa7Z9a9H2KKbonZCWCBxPvCofxXvw64gkQgFZWje,5Z7mxjWBjvmnmkeEjnTjszt7txi82jb5Hr9coHiZ3A2c,"","","","",629
CsynwfVBcuB6kdbMB89UXisQcMCVjqmysyqCp3A3XaHK,F9yr1aurTwheeQ6m63d1AM3rYN3HN9Xop7ENLhMPTSFG,"Degen Ape #9124",https://arweave.net/u_Z07VEmWo0xIe6C_CcmO1psQOPUXyfaBg8vBVPjD-U,9124,https://arweave.net/RzPgWh88ovN9VIllsvvKJWe4obFbXVFs8r1ym6T8HEQ,630
J9YDKi24vuCNoTGatDi17mVGas4Hgb1rqPNMPBowyiH8,H3NwW1HLHnpKGTX2QiwRk919cExS1qQYQjdknCVhRJpB,"Degen Ape #5492",https://arweave.net/xOiMLCuUHiCLtVD90ExyzKoJG5DIBp2grqPuzddI3rM,5492,https://arweave.net/iPxLCp3vdsm8vk03FGd1kMCmWCo7tBq_uIYpmE97x_s,631
5ijPCm1s8epSAxceSP3DRotJCe4yWirS98UGDTopr8oa,H5RAeEdhT4gvDf2f544NpUi1ZJQu1a4FM15kUzuVKr8t,"","","","",632
AiT7Q9q8Y7jh2pdDDXA745tm3H5mpjCwRsp32VAnzJt3,C3igtXWCQYwM6Tcx3DgBGpci3dy6KiRbxC7ha3AiH8tq,"Degen Ape #668",https://arweave.net/Xd9wXZQs-efBN1NHV9rtdODWfMHn9eabSDwX9Ueou_A,668,https://arweave.net/jw1D0sYO1Kx_RvuM_ehb-yvkWYVvcHIVPKGK-ppXyjM,633
E5qqmpCuzwk3sVCCt7NKjXhbZtyajURcy6bHZ11kLn1c,GGcBqBcx5mpGnGXgy1oSDW4Z7T1QWDNQ4RdH9epzhpnC,"Degen Ape #9809",https://arweave.net/pAT5HqpikRbwS-GM22u10e3KdGy7qo3zZWDtgaMPdLo,9809,https://arweave.net/YuJuaG4z20Mg7YAotz-hGL6Rs8JWTtmx50Adgicj5x8,634
3gbTcyMFKh6opyNcKpRRod2Csjz1NtW1GQmf7M1aXjbG,HGofTexGNEQd7rmAKcccSnJqAyVSyhJSBUPJencWutfo,"Degen Ape #1010",https://arweave.net/h-9iKniMKAy9sjhUZwGQa0-PGHEDrui8JVLW8W1F3SA,1010,https://arweave.net/oAFjY1U7pwwVTDGccl2u8MANe4uT5h7cEexKYgqWsMM,635
4eUX7S6kG27D4UTKGoCRchiT981qrF3j7Y3NkZePyp67,5qbHp1Rot38JQ2NbC3EaNTvkppjNuZeUnRHEwZcbcZxo,"","","","",636
51VsdLFRDSNVyCJ2tmfSWiHQKe29tRZwdHncTA33uUYp,5kp7CyofirrG5268tahGgRsbKRsGG9ZUYyK1NXfRYwTw,"Degen Ape #6685",https://arweave.net/aM4O2UtQfw5W4F9jMhUd8nrBMTuzE4wuhx_ruhVsKfE,6685,https://arweave.net/vqR06N_KLgPTjfegtI-4bEXM8wNtWsMtT1h3haxD-y4,637
9JfBnBGqNHncJbE1QmXxBRU3cvMonXmy9FU8d4aMbxxR,3QVYP94e3WshTKsH8YPPcnEQFQE7SHmU9Xo8z8KySc7Z,"Degen Ape #11",https://arweave.net/bZ3Ho7dtOCx6SyFDvdl4xnoONYcCtrKyybFoawE-pnI,11,https://arweave.net/xjTcASflHuOjJeahq114qaJxMAK4r63WpmWTLJKyt4c,638
A9anELTGSsCAbPGsTjRFmgHXfwCWxahR5xMnsDyuErpR,2RZEhDvWTP4Fm6VbaN8NjTjmYJKF1uuPkAaA5MPiogYA,"Degen Ape #9281",https://arweave.net/pP-faiK9Pyojxl7d92XNbIKBRbvNtpmW7Qed4QWB7SI,9281,https://arweave.net/Ei0uR3LyrYtrR7fhYMo6U1EDctekceKFWQ52s7jIJng,639
BKW5axvybzM1k99ttH2ihChSwDF9jp3aaChR2opX7DsL,CkPXxAnVnrXjviyYa9WQeSBTtY36tn9cATvXF5PDFRAa,"Degen Ape #7969",https://arweave.net/HfWae122Do5CAoYOs45tT4gnaBi2EwSxC_hYyeqlab0,7969,https://arweave.net/1a7xym1gVE7Y4_UmNsFVo7Ak2rpXDBi_ChqzSVA3eOQ,640
87eTjx6HkrGW7Bzzk6CWsEmxMMAuPZEAMX34t4FBmVaJ,A8XZNBVL6Rwr7YSJV9ncc1CHV5YHtmvrn7Xjeca6YFdL,"Degen Ape #8182",https://arweave.net/Ih_eidjI16PbHzXbq_nPphyGQmXWVy_nNMYaldX374Q,8182,https://arweave.net/v2k8Lzdzo-iSzOnKNxGXJkrQFeMqj2oY3-KBuXHd_h4,641
68DaoEt9tAsrag199gf1kQzUfDX7K5gYNntwuYfQQBPr,Fq3BATBFDPmvYGfN1bAFdquFPXMA982QVdxT4z7uzCxx,"Degen Ape #7642",https://arweave.net/eINMz-Ud9BlYwU_Lf50J7LQQfBa-isRI0I78rRE34p0,7642,https://arweave.net/4ERysQfOHQ3t9yaAvgIWje2TH89zaeXlC_SUWc6rFmM,642
4D1hWyzb7XzSC3krDDz4L6dZykpdVm9p2zDXLSN3X6Rm,BLSGTghPKDPdEUDVgBT8W6g17Fo2Cc5pBymYdY7ex62T,"Degen Ape #5835",https://arweave.net/zwZgkqmC9VtVI7xjBcQyqWZhy5Sg2kL_619dLi2uga0,5835,https://arweave.net/zKxPUHeWl3gVTPKjIvbZREE8LpiArKBdCU_JU_hb5v0,643
24khzsWUrK1LweuusF7TUtfWm9a6ZNeiqLgQ9WWpmkg3,7U9CN8XUUmpDBaiSRiEvBp4ujDAZiToTz7TRrqgwGSky,"Degen Ape #6576",https://arweave.net/a4MLnZxWrCC3tFzDzTWfh9wZZdPuy9hRn6fty02eVzA,6576,https://arweave.net/srjFsPFeWjndIpi9ahmaRYNnm8Ho2Y7OGGpshs81TCM,644
2fA4JbT6q6q2CUHvNaBYjm7GZxPC2UdQrq5aYvfhpEhu,GQySxpMhFzKyUJSZGxNkxZSUW43YpLr9GMwThtZVk4W2,"Degen Ape #1375",https://arweave.net/RrAL8-KZMVsfO5-RP9DmeBuhYbIRs3FNQdFWcroMk10,1375,https://arweave.net/egdzrkIE_5aC7bWonsgYxnf49-LuvZ0byq5IkFNqp8o,645
3rrEzk9tSpybFsH8dng4LZcXN1tL471WuaTsTXyNUMEn,9McuiEoFjaCmddPWSyf2ZqEVyzbP9BB1QV989Gf4fswu,"Degen Ape #1866",https://arweave.net/S3Zj-uBJyTZbnnK6VXnGlUPmAKWpUPhBbzgFzaG784M,1866,https://arweave.net/uo8v74KXsaMMWQ-25anq701lSHa0sMVyhMi4KsuPWOc,646
FDLRZr8oBA8CSPihXQfQEUeYfQTCMYYu2Jr5n3P3noC9,D2VbZwjTdmXLqoJMywDX3HRfpihvM14ibQu33bKiffkt,"Degen Ape #3431",https://arweave.net/GScRgOhqhbjJl2WjerGcziEhNXY1qYUHjfQQ-0sELQ0,3431,https://arweave.net/7MOmHC6Yhwn0_9AZxvCuRHl4ynJpjdXJKait3mJlLtw,647
BNR42tLZbMMsvLhcHLNDw3qNxm6n9A2VqLLxACnuKJ2k,2fdews4MEvE3vohgTX2NBGPmBVdxKcdmCxY532PUif6J,"Degen Ape #4293",https://arweave.net/AZ3kZDANbqNedDzNvi7xxEXZ-RN5KdRkslFtKk7Jhug,4293,https://arweave.net/0ELFs5ti6aCJA8Dflpr3XAM1cHXYrswHQwjaePkJXL0,648
AFGVHeKM6fy2u5VzxXi8qenhzJLakttwDyS9jNLdei1N,39HDmazV3yH3bBR12vB92i87bEkbSNTkqX2K9kujd6Wc,"","","","",649
Cdhm7z6bkoKUbLobVJfub8wBLb2ruLirBroNzGCdFeE8,8JX9hN3r4GpEV1ufyTGRYnopGjimZRoVMMCHVnbc9PBh,"Degen Ape #4433",https://arweave.net/4Pyl140oUoz-hVO-uIHb4QvmAjnRt27UEJktfzYERJY,4433,https://arweave.net/jYKplt5DewCwGlQ7eBWrfTDPwaDhYOmBAMIrwyf6-Ak,650
GwWAzLuogyFvYwpP2SDD5yPSfqzTtDB8C3ee5GKEhNB1,DCucuuSEPK4exhNcCyZbujRm3DXENzqcAMNXqUdxf24T,"Degen Ape #1690",https://arweave.net/tKE3AHrhBxUkpVkdWP21IsC27UjdwaDGy0a0hPm5k-o,1690,https://arweave.net/m6_ywG32XkH6kLZ6PLNGwSnp1qbl8hJnVxxTBWIBss0,651
Q31iKE15YsgKSPzfhZm4hxALqKCtS5wxGTQYAGePqeW,J6H8YwxnkSpyC2qxDrf9DPZmLtnYpdY5NHJLhP1Dvf2W,"Degen Ape #2466",https://arweave.net/gX_596wjkso8jpdKpurudjVwIfuhMV1oydI05bt-Y1Y,2466,https://arweave.net/MdEtw9fvMK1umb1J0o2b4_Dc_kpMQmjqVYwkCXOupOo,652
5kLiniuwmhWM1J4GMaH3AFfM2ME722VTjTXtfTUStgEg,BsnLJJzntHrLnRZxEX3eCQDYJqYeYEWerFA89vnmw2u1,"Degen Ape #5791",https://arweave.net/kNZhr2t5hSlr2sShv18aRHF8A2htapdoEbhBrB6FitE,5791,https://arweave.net/-Tpu4EmDK3l3L6LrldWaFKjLK5xjCPuwNb2w9-d9_O0,653
D8XjfMV6WmKxuAi1LWb8UWcvds2MiyjMWuJ6QNw5tYrC,8Nbh9RzQGc9wnuLnGJeTs5WnfwPwT7FVx4XyrauiuzN9,"Degen Ape #1471",https://arweave.net/HyCzdDoXLPgaGO_xYvSe7QH8dIwHZu_6bG_-uJOBawQ,1471,https://arweave.net/33ikHhvrdGUihyzDt7Z6B96OAM9eTcWDVCeVXWto8Gg,654
ASdsgmLZReSxSGzj5tECYUxvm9A3zTbDftXmjvYq32Hi,GNQweDPgQygKZnpfGmrg8kZmDP4yVGRyHWqc5njz3qyX,"Degen Ape #6419",https://arweave.net/S_KN7vY-AZSjZHEKdQSQB9P6-w5COAPOI2KBc5kkuHc,6419,https://arweave.net/t_dsGBvlCr8gSVyNvw2E5h0p0TJufQ3EjalWjFF0Puw,655
FLqqDc5ocGv7fdA1RK1QuvE9xCXUyBLuTnup2sDLbYML,DeTvA6E3mWD3r3tyxJWjXuBA2ejjYmacKzEbq874XC91,"Degen Ape #6152",https://arweave.net/MlL099AQ-u1BMWgBC6cFuzg4NmZjQhsjRdkKGcGEUmY,6152,https://arweave.net/8sbOQXStfHL4BlgGtyJ4KU6gvgEx9l7p8Vqlq0Owf8M,656
2gQ37ZcF5G8Ebegu3w4LxvN8KHLCGk59EY23717hvmXK,23r2RvZJ3aYnRvtAeWTajKiyXHekeAr8u38Q2Vbh9UhB,"Degen Ape #3454",https://arweave.net/rFCDW3szXh_K-_Ordi888Y_H9V7j98hWMa4_HHSo9HA,3454,https://arweave.net/MF2cCrlosXPLYk7rL5HAsQVz0MNPefRTNwg3PnkE7qs,657
PSciTLE9ccGqYYpXQMQYPcgy3eowimP65ZtsqX38Bxy,ATiNmpEj33WW3PVG1A3HSToEDPC6i3txy587sEHRJRVn,"Degen Ape #7101",https://arweave.net/kyhqhqWZPgXfm08fPQoyE8_-OBrCFQsBlYt_9gUyxUs,7101,https://arweave.net/Omlos4Ft7kcS_b4B5ZpSZsXCmAyNsO756yVLom0SztE,658
E3A7WvrigJBSVr2hDodiwyTuWYwQhdSLUTcup5XQkFTe,6QUwHWsp3jewo9m8x8p3MPWBcksQ6H9efzAzt777uRaH,"Degen Ape #9151",https://arweave.net/HZ98BxAnJoQr9M_wuzXBBBMi0yG4h2vbO35gH9-THYk,9151,https://arweave.net/h5YA-X0IV0KVq1Tx5FbpKNVJIAQiZcjFNUaF1dQKNfo,659
GbQJDLwPQ8aw3zVmhZmAPK1eqQcpi4oWC7V4U34N11dS,97GXSnAEmvvE9BczqywFpKT47aATt8aZhC4CFyd9HfpH,"Degen Ape #1268",https://arweave.net/J0P0-aXWCE2X6Cf6aDCcy9j17qNDOHr_XSE8_qOf28A,1268,https://arweave.net/kRKf3lciPZkkwaAvATkH7dQMae6gOQkceMnZ02wIdKU,660
2NpJpyheXdxcgRfmn5171HKBd7Z95YkXQmdyyVf6ndc8,4UxmH5ijxACJ1Mbjs7JGtnE8VpBeANGBkTmsozJJYqjR,"Degen Ape #5644",https://arweave.net/Q7NwlWjeljHeOXK4fwmIRGcYrnVSz63AlIBS4_8Ecjs,5644,https://arweave.net/TPD0GIoIqn5rdY4qtYZ4pM9AKIYH7H09hZjrROY04EM,661
HvPLJ6ErLqPaZ4YZdxJdbkgpAk5g5d6fnDzSDaNsFCmn,G3XkEDiNAv8Kkd74rcjcbJZ37FMCnL1CzWNbuVZPSBsA,"Degen Ape #1547",https://arweave.net/W220dU_rC_MIFXJB5CrpY9HUX3vvIgP4ejumONa8Q9w,1547,https://arweave.net/k6MGRJO9_a8G9ofdslDTzxAur1oe1LnjDDY4cy-7a1s,662
ysBGU6miK5zopAswBh88gPRtyLbbKQ1PMVdpGhDhD4K,3PRVr2dUHFCp1SaF7HLLTwv3scvBPEgT7mMvEg72CRrN,"Degen Ape #2753",https://arweave.net/-6iPNkFqAQSxGeStPTHB6A6SM7a-aWp5wRyrhXaH-Xw,2753,https://arweave.net/RkV_OdcFWXC9Fnsc4GzbuunxybYosC47R-eJ3HNBViM,663
9zLcxbunSiFfdqEmQeyRWer3cK98hg5VESuNkpCQmPdK,7RyprrREypHjmCpR1Kqrc4Xeky3rYE6uR2odRECYeBB6,"Degen Ape #9583",https://arweave.net/wi6mtUG4LBjdtfpWr6RbF0ZDqewoY68xERLGxESk3z4,9583,https://arweave.net/CpMtuWnCbt6LW6zI3IRD7c99LBMnLOpy17hg8mjhdUo,664
9YWwereH2bkXqQFQjuBKWWjGgwxzUsnkgLktiUq2LJrm,9icxkXPM4gVeg8GdpXnj4Ki76ipZvG7giVDHJZxz5KuM,"Degen Ape #6251",https://arweave.net/y8_9FEd7NDCfjrqRrQ_pkh6wJjkOkSYDj6gOUX03LA4,6251,https://arweave.net/xG-87BoG5tX0TWezBXhdJIvDfgvGW13HliZ5AtfDPjY,665
HqDdaNqmeDLbzXT2xAXYc45f6GX9Xn61rQp9bbQhF3wS,Djyq8j3kHYpznt3T1w8vxfK12WjTbZFXZKQq2o735QJ7,"Degen Ape #6579",https://arweave.net/AvOBaztGui791j-JAuzlKliTG3htdDbjLeMFf_14PfA,6579,https://arweave.net/RDHBNFxEZW8yNaVg8WUcK39W8YCgO9UDBunNzccsXls,666
4qXqBaKP7GMeeeeu6E5nGbT1BFMAfLcvKUd6dBa2kYAV,9vQFZnQnggqg3EP9ie2SDdekzPeGzbjMWmT8bgtT5txd,"Degen Ape #5476",https://arweave.net/7bazhYFfQ170NKzD5Sim-zsK0zNIbeiRtgftNYOeZqw,5476,https://arweave.net/nqqMckYf-hfqwCbqJEkhH2G9Y6JUdhZdRaigcutmbS4,667
BeqTMYgdxeSrpCshc9xXyE5evnuHCDr84QGztf1Zvy4G,FDFnGGhh1AaQxNrWpjmq4UKFwh24DqubAuzc5DHf7Yyo,"Degen Ape #6052",https://arweave.net/iLJ8uY-sC-NdL21jaCrlszUIuMb-h7sYWd8UnPT6UkI,6052,https://arweave.net/e50EETL42Ngh5IB8S-L4TnVNWOw1uD7gwt_SGiDWy6I,668
BWv6bhhAqGXWmHWy92Li8F6vSSidkAs8zau27DRcJk28,DgwbkERRCFrAce9SuWMaxvH35YxE6bbwEK2whTvcSb1B,"Degen Ape #1565",https://arweave.net/AxheuMUlxtcdrPh-OEqzYsEbDGz2rDWG_jjJendkZSM,1565,https://arweave.net/6g_WiFT7QUp5FYgG2rKnir1J81E-W-6-yzV7Knh_xgE,669
3ooS54gavzDX8mH4rmMRHVMmLimHzsYJuF4dLMGnPN4S,aTYtkdZjHzdepihbHdF5NgeCWMqrAv5v1Bun37EytSY,"Degen Ape #4610",https://arweave.net/6GwPdwZ_oDdOvtzRieRpJatfHtq2vYxjuQ80EyR9v3I,4610,https://arweave.net/Q7MiOIXgg-geMewUj5Ju2f6bHvVQhvRMpg8xarpRFzc,670
2v6JjYRt93Z1h8iTZavSdGdDufocHCFKT8gvHpg3GNko,6erPtcWGSJvpAVDc1keay7yUyFtKLq4SKF4FqWKHYK8G,"","","","",671
Wckh6DbwcBCKYx47o2xB5Z1rMTaWKkMGGPqKN36DjXN,7yuSBBXV4ZgXp4dDyjn64wAwuaPa8n6wGicM83oX2Y6i,"Degen Ape #5744",https://arweave.net/tmYW5OtKwXv10C1AfNwvvUGt13lEWD3JMlr0AiLKpWI,5744,https://arweave.net/3_ykIprPPtF8l6mz2oLu84RSKHeTOUHWxlTDDvO9iKA,672
9DZ42hgSmGqDbShua1C6hiyx81vwQvb3CPDag86BPTSm,7P7K4uUGvTm7pUcs5iu9vQbu6YzaMYnxSHPgpAad9EK2,"","","","",673
3X8bzsfyMzrRa2Z3toF9L2mCBMNedPWgmAnVDfxF3NKW,B3d7m84mQmTyV8KR6Ra4afHJmW3G7f6MhFGLfwRUgGxM,"Degen Ape #9273",https://arweave.net/64pa7el8EX7MolTnyxPGAe6q78E2A7HMA3kGQg9pOgY,9273,https://arweave.net/8N5v1fdCB6mKLKh8qZVy18p63_vTTxQFiw5j6UDtiSA,674
